date,county,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,temp_avg_c,evapotranspiration_mm,wind_speed_kmh,data_source
2024-03-22,Nyandarua,-0.31,36.455,0.0,25.1,10.4,17.75,4.55,11.6,open-meteo-archive
2024-03-23,Nyandarua,-0.31,36.455,0.0,26.9,11.4,19.15,4.88,20.9,open-meteo-archive
2024-03-24,Nyandarua,-0.31,36.455,4.6,26.8,13.1,19.95,5.25,20.0,open-meteo-archive
2024-03-25,Nyandarua,-0.31,36.455,0.7,26.4,11.3,18.85,4.54,15.1,open-meteo-archive
2024-03-26,Nyandarua,-0.31,36.455,2.1,25.5,11.4,18.45,4.35,12.1,open-meteo-archive
2024-03-27,Nyandarua,-0.31,36.455,1.6,24.5,11.8,18.15,4.8,9.0,open-meteo-archive
2024-03-28,Nyandarua,-0.31,36.455,0.4,23.6,11.2,17.4,4.76,9.4,open-meteo-archive
2024-03-29,Nyandarua,-0.31,36.455,0.0,24.8,10.4,17.6,4.87,13.4,open-meteo-archive
2024-03-30,Nyandarua,-0.31,36.455,2.8,23.0,12.6,17.8,4.03,10.8,open-meteo-archive
2024-03-31,Nyandarua,-0.31,36.455,7.3,24.0,11.8,17.9,3.87,8.3,open-meteo-archive
2024-04-01,Nyandarua,-0.31,36.455,1.3,23.3,10.7,17.0,4.53,13.2,open-meteo-archive
2024-04-02,Nyandarua,-0.31,36.455,18.6,20.5,12.8,16.65,3.44,11.5,open-meteo-archive
2024-04-03,Nyandarua,-0.31,36.455,2.9,20.8,11.9,16.35,3.55,6.1,open-meteo-archive
2024-04-04,Nyandarua,-0.31,36.455,20.0,18.8,11.6,15.2,2.26,12.2,open-meteo-archive
2024-04-05,Nyandarua,-0.31,36.455,5.3,21.5,10.4,15.95,3.5,7.3,open-meteo-archive
2024-04-06,Nyandarua,-0.31,36.455,12.0,19.8,12.2,16.0,2.59,9.0,open-meteo-archive
2024-04-07,Nyandarua,-0.31,36.455,7.6,20.8,11.9,16.35,3.44,7.3,open-meteo-archive
2024-04-08,Nyandarua,-0.31,36.455,5.7,21.5,11.2,16.35,3.71,8.7,open-meteo-archive
2024-04-09,Nyandarua,-0.31,36.455,6.4,19.6,12.4,16.0,2.07,7.9,open-meteo-archive
2024-04-10,Nyandarua,-0.31,36.455,0.0,23.1,9.2,16.15,4.43,11.5,open-meteo-archive
2024-04-11,Nyandarua,-0.31,36.455,0.0,23.4,11.1,17.25,4.16,7.6,open-meteo-archive
2024-04-12,Nyandarua,-0.31,36.455,2.2,21.4,12.4,16.9,3.64,8.1,open-meteo-archive
2024-04-13,Nyandarua,-0.31,36.455,7.4,20.6,11.4,16.0,3.28,12.0,open-meteo-archive
2024-04-14,Nyandarua,-0.31,36.455,1.0,22.0,11.4,16.7,3.69,7.3,open-meteo-archive
2024-04-15,Nyandarua,-0.31,36.455,9.0,21.0,11.5,16.25,3.28,11.1,open-meteo-archive
2024-04-16,Nyandarua,-0.31,36.455,1.1,23.0,12.2,17.6,4.13,7.0,open-meteo-archive
2024-04-17,Nyandarua,-0.31,36.455,0.1,22.8,10.2,16.5,4.45,8.8,open-meteo-archive
2024-04-18,Nyandarua,-0.31,36.455,0.9,21.3,11.9,16.6,3.96,10.0,open-meteo-archive
2024-04-19,Nyandarua,-0.31,36.455,7.7,21.4,11.4,16.4,3.6,10.8,open-meteo-archive
2024-04-20,Nyandarua,-0.31,36.455,17.9,23.3,11.3,17.3,3.56,8.0,open-meteo-archive
2024-04-21,Nyandarua,-0.31,36.455,3.2,21.8,10.9,16.35,2.95,12.7,open-meteo-archive
2024-04-22,Nyandarua,-0.31,36.455,15.1,23.6,12.9,18.25,3.84,7.9,open-meteo-archive
2024-04-23,Nyandarua,-0.31,36.455,10.6,21.8,12.6,17.2,3.39,7.7,open-meteo-archive
2024-04-24,Nyandarua,-0.31,36.455,18.5,20.9,10.7,15.8,3.76,10.0,open-meteo-archive
2024-04-25,Nyandarua,-0.31,36.455,4.0,21.2,10.7,15.95,3.51,12.7,open-meteo-archive
2024-04-26,Nyandarua,-0.31,36.455,25.1,20.4,13.2,16.8,2.44,11.7,open-meteo-archive
2024-04-27,Nyandarua,-0.31,36.455,9.8,22.0,11.4,16.7,3.54,8.7,open-meteo-archive
2024-04-28,Nyandarua,-0.31,36.455,27.3,21.0,10.6,15.8,3.14,10.6,open-meteo-archive
2024-04-29,Nyandarua,-0.31,36.455,9.8,22.2,12.6,17.4,3.85,10.7,open-meteo-archive
2024-04-30,Nyandarua,-0.31,36.455,14.7,22.2,10.9,16.55,3.32,9.3,open-meteo-archive
2024-05-01,Nyandarua,-0.31,36.455,8.4,21.6,11.1,16.35,3.1,7.2,open-meteo-archive
2024-05-02,Nyandarua,-0.31,36.455,20.7,18.3,12.8,15.55,1.54,5.9,open-meteo-archive
2024-05-03,Nyandarua,-0.31,36.455,1.8,20.3,12.9,16.6,2.57,10.5,open-meteo-archive
2024-05-04,Nyandarua,-0.31,36.455,24.5,16.9,13.6,15.25,1.48,7.8,open-meteo-archive
2024-05-05,Nyandarua,-0.31,36.455,2.9,21.1,13.2,17.15,3.7,9.2,open-meteo-archive
2024-05-06,Nyandarua,-0.31,36.455,3.8,20.5,12.9,16.7,3.07,11.4,open-meteo-archive
2024-05-07,Nyandarua,-0.31,36.455,5.2,19.1,11.0,15.05,3.0,10.2,open-meteo-archive
2024-05-08,Nyandarua,-0.31,36.455,2.0,20.7,12.6,16.65,3.47,9.7,open-meteo-archive
2024-05-09,Nyandarua,-0.31,36.455,1.2,20.0,12.4,16.2,3.61,13.2,open-meteo-archive
2024-05-10,Nyandarua,-0.31,36.455,1.6,21.4,12.4,16.9,3.72,10.8,open-meteo-archive
2024-05-11,Nyandarua,-0.31,36.455,1.0,22.1,12.6,17.35,4.24,4.4,open-meteo-archive
2024-05-12,Nyandarua,-0.31,36.455,0.9,22.0,10.8,16.4,4.32,8.3,open-meteo-archive
2024-05-13,Nyandarua,-0.31,36.455,0.1,22.8,9.3,16.05,4.4,8.9,open-meteo-archive
2024-05-14,Nyandarua,-0.31,36.455,0.2,21.9,9.6,15.75,4.34,15.1,open-meteo-archive
2024-05-15,Nyandarua,-0.31,36.455,0.6,21.8,10.1,15.95,4.17,10.7,open-meteo-archive
2024-05-16,Nyandarua,-0.31,36.455,4.6,21.5,8.6,15.05,3.44,7.2,open-meteo-archive
2024-05-17,Nyandarua,-0.31,36.455,0.5,22.5,9.9,16.2,4.08,9.8,open-meteo-archive
2024-05-18,Nyandarua,-0.31,36.455,2.0,21.8,10.9,16.35,4.06,10.4,open-meteo-archive
2024-05-19,Nyandarua,-0.31,36.455,0.8,22.5,11.6,17.05,4.07,11.5,open-meteo-archive
2024-05-20,Nyandarua,-0.31,36.455,7.6,21.4,9.1,15.25,3.39,9.9,open-meteo-archive
2024-05-21,Nyandarua,-0.31,36.455,15.2,20.5,11.1,15.8,3.08,7.3,open-meteo-archive
2024-05-22,Nyandarua,-0.31,36.455,2.8,19.7,12.1,15.9,3.01,11.8,open-meteo-archive
2024-05-23,Nyandarua,-0.31,36.455,2.8,20.3,12.1,16.2,3.1,14.5,open-meteo-archive
2024-05-24,Nyandarua,-0.31,36.455,5.6,20.7,11.9,16.3,3.18,8.3,open-meteo-archive
2024-05-25,Nyandarua,-0.31,36.455,0.1,22.2,11.7,16.95,4.09,6.0,open-meteo-archive
2024-05-26,Nyandarua,-0.31,36.455,0.0,23.0,12.1,17.55,4.46,17.4,open-meteo-archive
2024-05-27,Nyandarua,-0.31,36.455,0.0,23.1,9.9,16.5,4.74,17.4,open-meteo-archive
2024-05-28,Nyandarua,-0.31,36.455,0.0,23.5,10.4,16.95,4.72,12.5,open-meteo-archive
2024-05-29,Nyandarua,-0.31,36.455,0.0,23.5,11.2,17.35,4.48,14.6,open-meteo-archive
2024-05-30,Nyandarua,-0.31,36.455,0.6,23.0,8.8,15.9,4.25,17.1,open-meteo-archive
2024-05-31,Nyandarua,-0.31,36.455,0.0,23.6,8.9,16.25,4.64,16.4,open-meteo-archive
2024-06-01,Nyandarua,-0.31,36.455,0.0,23.4,9.1,16.25,4.23,12.8,open-meteo-archive
2024-06-02,Nyandarua,-0.31,36.455,0.1,22.6,11.2,16.9,4.03,11.2,open-meteo-archive
2024-06-03,Nyandarua,-0.31,36.455,0.2,23.0,9.9,16.45,4.27,7.4,open-meteo-archive
2024-06-04,Nyandarua,-0.31,36.455,0.2,22.6,10.6,16.6,3.94,11.4,open-meteo-archive
2024-06-05,Nyandarua,-0.31,36.455,0.0,23.8,10.2,17.0,4.51,14.2,open-meteo-archive
2024-06-06,Nyandarua,-0.31,36.455,0.2,22.6,9.1,15.85,4.28,8.8,open-meteo-archive
2024-06-07,Nyandarua,-0.31,36.455,0.1,23.2,9.5,16.35,4.2,8.4,open-meteo-archive
2024-06-08,Nyandarua,-0.31,36.455,3.8,21.3,8.9,15.1,3.68,11.4,open-meteo-archive
2024-06-09,Nyandarua,-0.31,36.455,1.9,20.1,10.2,15.15,3.62,11.6,open-meteo-archive
2024-06-10,Nyandarua,-0.31,36.455,0.1,22.0,11.7,16.85,4.18,12.6,open-meteo-archive
2024-06-11,Nyandarua,-0.31,36.455,0.3,22.2,10.9,16.55,4.04,11.5,open-meteo-archive
2024-06-12,Nyandarua,-0.31,36.455,0.4,21.0,9.3,15.15,3.91,6.0,open-meteo-archive
2024-06-13,Nyandarua,-0.31,36.455,0.0,22.4,6.8,14.6,4.33,7.6,open-meteo-archive
2024-06-14,Nyandarua,-0.31,36.455,0.3,22.9,7.2,15.05,4.36,12.4,open-meteo-archive
2024-06-15,Nyandarua,-0.31,36.455,1.8,22.5,8.4,15.45,3.92,9.8,open-meteo-archive
2024-06-16,Nyandarua,-0.31,36.455,4.5,20.4,10.8,15.6,3.49,10.9,open-meteo-archive
2024-06-17,Nyandarua,-0.31,36.455,0.0,20.5,10.8,15.65,3.66,10.0,open-meteo-archive
2024-06-18,Nyandarua,-0.31,36.455,0.2,20.5,8.6,14.55,4.01,10.6,open-meteo-archive
2024-06-19,Nyandarua,-0.31,36.455,0.4,19.5,9.3,14.4,3.69,11.5,open-meteo-archive
2024-06-20,Nyandarua,-0.31,36.455,0.5,20.6,10.4,15.5,3.57,16.1,open-meteo-archive
2024-06-21,Nyandarua,-0.31,36.455,0.1,20.5,9.6,15.05,3.68,15.9,open-meteo-archive
2024-06-22,Nyandarua,-0.31,36.455,0.1,19.7,6.9,13.3,3.78,14.0,open-meteo-archive
2024-06-23,Nyandarua,-0.31,36.455,0.2,18.9,8.3,13.6,3.57,14.5,open-meteo-archive
2024-06-24,Nyandarua,-0.31,36.455,0.1,19.8,8.2,14.0,3.85,14.9,open-meteo-archive
2024-06-25,Nyandarua,-0.31,36.455,0.1,19.4,7.5,13.45,3.7,13.4,open-meteo-archive
2024-06-26,Nyandarua,-0.31,36.455,0.3,20.6,9.8,15.2,3.45,13.7,open-meteo-archive
2024-06-27,Nyandarua,-0.31,36.455,0.0,20.6,8.9,14.75,3.62,21.1,open-meteo-archive
2024-06-28,Nyandarua,-0.31,36.455,0.0,18.9,8.6,13.75,3.64,17.4,open-meteo-archive
2024-06-29,Nyandarua,-0.31,36.455,0.0,21.0,8.6,14.8,3.97,15.7,open-meteo-archive
2024-06-30,Nyandarua,-0.31,36.455,0.0,20.5,8.1,14.3,4.22,15.9,open-meteo-archive
2024-07-01,Nyandarua,-0.31,36.455,0.0,20.5,9.2,14.85,4.12,15.0,open-meteo-archive
2024-07-02,Nyandarua,-0.31,36.455,0.1,21.1,9.6,15.35,4.0,14.0,open-meteo-archive
2024-07-03,Nyandarua,-0.31,36.455,0.1,23.5,9.3,16.4,4.09,14.2,open-meteo-archive
2024-07-04,Nyandarua,-0.31,36.455,0.3,22.1,9.6,15.85,4.03,9.3,open-meteo-archive
2024-07-05,Nyandarua,-0.31,36.455,0.3,23.0,9.6,16.3,4.04,13.6,open-meteo-archive
2024-07-06,Nyandarua,-0.31,36.455,8.2,21.0,11.2,16.1,3.36,11.8,open-meteo-archive
2024-07-07,Nyandarua,-0.31,36.455,7.5,18.6,10.6,14.6,2.47,9.2,open-meteo-archive
2024-07-08,Nyandarua,-0.31,36.455,11.2,19.6,8.6,14.1,2.77,9.4,open-meteo-archive
2024-07-09,Nyandarua,-0.31,36.455,3.3,20.1,12.3,16.2,3.65,10.7,open-meteo-archive
2024-07-10,Nyandarua,-0.31,36.455,1.8,18.3,10.4,14.35,2.99,11.4,open-meteo-archive
2024-07-11,Nyandarua,-0.31,36.455,0.6,20.4,10.1,15.25,3.69,11.0,open-meteo-archive
2024-07-12,Nyandarua,-0.31,36.455,0.2,19.0,8.6,13.8,3.71,13.1,open-meteo-archive
2024-07-13,Nyandarua,-0.31,36.455,0.3,19.7,8.7,14.2,3.84,15.0,open-meteo-archive
2024-07-14,Nyandarua,-0.31,36.455,2.5,21.4,8.4,14.9,3.72,12.3,open-meteo-archive
2024-07-15,Nyandarua,-0.31,36.455,11.4,20.3,11.7,16.0,2.88,8.2,open-meteo-archive
2024-07-16,Nyandarua,-0.31,36.455,4.2,20.4,11.6,16.0,2.84,9.1,open-meteo-archive
2024-07-17,Nyandarua,-0.31,36.455,3.4,19.6,11.8,15.7,2.87,12.0,open-meteo-archive
2024-07-18,Nyandarua,-0.31,36.455,15.1,19.6,9.7,14.65,3.08,12.0,open-meteo-archive
2024-07-19,Nyandarua,-0.31,36.455,14.6,19.3,10.0,14.65,2.86,10.1,open-meteo-archive
2024-07-20,Nyandarua,-0.31,36.455,5.6,19.2,8.6,13.9,2.84,13.0,open-meteo-archive
2024-07-21,Nyandarua,-0.31,36.455,0.3,20.5,7.6,14.05,3.39,12.8,open-meteo-archive
2024-07-22,Nyandarua,-0.31,36.455,0.2,19.9,10.4,15.15,3.13,18.8,open-meteo-archive
2024-07-23,Nyandarua,-0.31,36.455,0.7,20.0,11.6,15.8,3.87,11.6,open-meteo-archive
2024-07-24,Nyandarua,-0.31,36.455,2.0,20.1,7.6,13.85,3.6,7.5,open-meteo-archive
2024-07-25,Nyandarua,-0.31,36.455,0.9,20.8,8.7,14.75,3.63,7.1,open-meteo-archive
2024-07-26,Nyandarua,-0.31,36.455,2.4,20.0,11.2,15.6,3.7,11.9,open-meteo-archive
2024-07-27,Nyandarua,-0.31,36.455,1.6,19.8,11.4,15.6,3.57,17.1,open-meteo-archive
2024-07-28,Nyandarua,-0.31,36.455,5.2,19.8,11.1,15.45,3.24,7.7,open-meteo-archive
2024-07-29,Nyandarua,-0.31,36.455,4.6,19.1,9.4,14.25,2.85,9.5,open-meteo-archive
2024-07-30,Nyandarua,-0.31,36.455,7.1,19.4,10.0,14.7,2.45,8.9,open-meteo-archive
2024-07-31,Nyandarua,-0.31,36.455,0.4,17.9,11.1,14.5,2.34,8.8,open-meteo-archive
2024-08-01,Nyandarua,-0.31,36.455,0.2,19.6,8.5,14.05,3.95,9.4,open-meteo-archive
2024-08-02,Nyandarua,-0.31,36.455,9.0,20.0,10.1,15.05,3.0,9.6,open-meteo-archive
2024-08-03,Nyandarua,-0.31,36.455,1.5,19.8,7.7,13.75,3.71,14.3,open-meteo-archive
2024-08-04,Nyandarua,-0.31,36.455,0.0,20.5,10.4,15.45,4.31,11.8,open-meteo-archive
2024-08-05,Nyandarua,-0.31,36.455,0.2,20.8,7.5,14.15,4.03,10.0,open-meteo-archive
2024-08-06,Nyandarua,-0.31,36.455,9.1,20.2,9.3,14.75,2.86,11.9,open-meteo-archive
2024-08-07,Nyandarua,-0.31,36.455,0.1,19.8,7.6,13.7,3.88,13.7,open-meteo-archive
2024-08-08,Nyandarua,-0.31,36.455,5.4,20.0,8.2,14.1,3.65,10.6,open-meteo-archive
2024-08-09,Nyandarua,-0.31,36.455,4.0,20.5,7.4,13.95,3.72,10.1,open-meteo-archive
2024-08-10,Nyandarua,-0.31,36.455,2.6,19.8,10.5,15.15,3.73,7.7,open-meteo-archive
2024-08-11,Nyandarua,-0.31,36.455,2.1,20.2,11.0,15.6,3.97,9.0,open-meteo-archive
2024-08-12,Nyandarua,-0.31,36.455,5.8,19.4,8.6,14.0,3.48,9.2,open-meteo-archive
2024-08-13,Nyandarua,-0.31,36.455,2.5,19.7,10.0,14.85,3.54,14.2,open-meteo-archive
2024-08-14,Nyandarua,-0.31,36.455,13.7,21.0,10.1,15.55,3.86,11.6,open-meteo-archive
2024-08-15,Nyandarua,-0.31,36.455,3.5,19.5,9.7,14.6,3.68,18.9,open-meteo-archive
2024-08-16,Nyandarua,-0.31,36.455,2.5,18.9,9.9,14.4,3.27,13.9,open-meteo-archive
2024-08-17,Nyandarua,-0.31,36.455,0.2,19.5,9.1,14.3,3.9,15.2,open-meteo-archive
2024-08-18,Nyandarua,-0.31,36.455,0.0,18.9,9.1,14.0,3.86,19.1,open-meteo-archive
2024-08-19,Nyandarua,-0.31,36.455,0.0,20.2,8.9,14.55,4.57,14.3,open-meteo-archive
2024-08-20,Nyandarua,-0.31,36.455,8.3,18.4,8.4,13.4,2.5,10.8,open-meteo-archive
2024-08-21,Nyandarua,-0.31,36.455,0.7,18.9,11.6,15.25,3.24,17.4,open-meteo-archive
2024-08-22,Nyandarua,-0.31,36.455,0.3,18.0,10.8,14.4,2.76,13.0,open-meteo-archive
2024-08-23,Nyandarua,-0.31,36.455,0.9,19.2,10.1,14.65,3.82,17.8,open-meteo-archive
2024-08-24,Nyandarua,-0.31,36.455,1.9,20.4,9.4,14.9,3.69,13.0,open-meteo-archive
2024-08-25,Nyandarua,-0.31,36.455,0.4,18.8,8.8,13.8,3.46,12.3,open-meteo-archive
2024-08-26,Nyandarua,-0.31,36.455,3.5,18.9,8.6,13.75,3.19,8.0,open-meteo-archive
2024-08-27,Nyandarua,-0.31,36.455,1.5,20.4,10.1,15.25,3.74,9.9,open-meteo-archive
2024-08-28,Nyandarua,-0.31,36.455,0.3,21.3,10.8,16.05,4.27,13.0,open-meteo-archive
2024-08-29,Nyandarua,-0.31,36.455,0.2,22.0,8.9,15.45,4.61,14.4,open-meteo-archive
2024-08-30,Nyandarua,-0.31,36.455,0.3,20.0,9.0,14.5,4.41,6.4,open-meteo-archive
2024-08-31,Nyandarua,-0.31,36.455,0.5,20.9,9.4,15.15,4.59,13.8,open-meteo-archive
2024-09-01,Nyandarua,-0.31,36.455,0.7,19.3,9.1,14.2,3.98,18.9,open-meteo-archive
2024-09-02,Nyandarua,-0.31,36.455,0.3,20.0,10.4,15.2,3.94,11.6,open-meteo-archive
2024-09-03,Nyandarua,-0.31,36.455,1.0,21.0,9.6,15.3,4.39,7.3,open-meteo-archive
2024-09-04,Nyandarua,-0.31,36.455,1.6,19.7,10.4,15.05,3.93,11.2,open-meteo-archive
2024-09-05,Nyandarua,-0.31,36.455,0.6,19.5,8.6,14.05,4.25,14.3,open-meteo-archive
2024-09-06,Nyandarua,-0.31,36.455,0.4,20.6,10.4,15.5,4.0,15.6,open-meteo-archive
2024-09-07,Nyandarua,-0.31,36.455,1.2,20.1,8.9,14.5,4.18,11.7,open-meteo-archive
2024-09-08,Nyandarua,-0.31,36.455,0.1,21.8,7.9,14.85,4.37,11.3,open-meteo-archive
2024-09-09,Nyandarua,-0.31,36.455,0.0,21.9,10.0,15.95,4.69,11.2,open-meteo-archive
2024-09-10,Nyandarua,-0.31,36.455,0.1,22.5,10.7,16.6,4.91,16.8,open-meteo-archive
2024-09-11,Nyandarua,-0.31,36.455,0.1,23.8,11.4,17.6,4.67,14.8,open-meteo-archive
2024-09-12,Nyandarua,-0.31,36.455,0.3,21.8,9.3,15.55,4.65,13.0,open-meteo-archive
2024-09-13,Nyandarua,-0.31,36.455,0.5,21.1,10.2,15.65,4.51,12.1,open-meteo-archive
2024-09-14,Nyandarua,-0.31,36.455,0.0,22.8,10.8,16.8,5.2,16.2,open-meteo-archive
2024-09-15,Nyandarua,-0.31,36.455,0.4,22.9,9.6,16.25,4.66,9.0,open-meteo-archive
2024-09-16,Nyandarua,-0.31,36.455,0.7,22.9,9.7,16.3,4.72,13.7,open-meteo-archive
2024-09-17,Nyandarua,-0.31,36.455,1.9,21.0,8.6,14.8,4.42,10.8,open-meteo-archive
2024-09-18,Nyandarua,-0.31,36.455,1.2,21.8,8.4,15.1,4.32,8.7,open-meteo-archive
2024-09-19,Nyandarua,-0.31,36.455,4.6,23.1,9.2,16.15,4.28,15.5,open-meteo-archive
2024-09-20,Nyandarua,-0.31,36.455,0.1,22.3,10.0,16.15,4.1,9.9,open-meteo-archive
2024-09-21,Nyandarua,-0.31,36.455,0.1,21.9,9.4,15.65,4.16,7.2,open-meteo-archive
2024-09-22,Nyandarua,-0.31,36.455,0.9,21.2,9.4,15.3,4.5,9.1,open-meteo-archive
2024-09-23,Nyandarua,-0.31,36.455,0.3,20.5,10.5,15.5,4.21,12.2,open-meteo-archive
2024-09-24,Nyandarua,-0.31,36.455,0.1,22.6,9.1,15.85,4.68,11.5,open-meteo-archive
2024-09-25,Nyandarua,-0.31,36.455,1.0,22.0,9.7,15.85,4.52,10.7,open-meteo-archive
2024-09-26,Nyandarua,-0.31,36.455,1.1,22.1,9.2,15.65,4.53,9.7,open-meteo-archive
2024-09-27,Nyandarua,-0.31,36.455,5.0,22.4,9.8,16.1,4.39,10.2,open-meteo-archive
2024-09-28,Nyandarua,-0.31,36.455,8.9,22.2,10.8,16.5,3.52,16.3,open-meteo-archive
2024-09-29,Nyandarua,-0.31,36.455,8.8,20.2,11.4,15.8,2.85,10.6,open-meteo-archive
2024-09-30,Nyandarua,-0.31,36.455,9.8,19.5,8.4,13.95,3.16,8.8,open-meteo-archive
2024-10-01,Nyandarua,-0.31,36.455,10.5,19.7,9.7,14.7,3.16,12.3,open-meteo-archive
2024-10-02,Nyandarua,-0.31,36.455,0.3,21.4,8.3,14.85,4.1,10.6,open-meteo-archive
2024-10-03,Nyandarua,-0.31,36.455,0.0,21.4,10.4,15.9,4.08,14.7,open-meteo-archive
2024-10-04,Nyandarua,-0.31,36.455,0.0,22.0,8.0,15.0,4.42,13.5,open-meteo-archive
2024-10-05,Nyandarua,-0.31,36.455,1.0,20.8,11.1,15.95,4.64,10.2,open-meteo-archive
2024-10-06,Nyandarua,-0.31,36.455,0.3,22.9,10.1,16.5,4.43,10.9,open-meteo-archive
2024-10-07,Nyandarua,-0.31,36.455,0.9,21.6,10.1,15.85,4.55,9.4,open-meteo-archive
2024-10-08,Nyandarua,-0.31,36.455,0.6,21.5,9.1,15.3,4.57,9.8,open-meteo-archive
2024-10-09,Nyandarua,-0.31,36.455,0.4,21.9,11.8,16.85,4.69,9.0,open-meteo-archive
2024-10-10,Nyandarua,-0.31,36.455,0.4,20.9,9.9,15.4,4.42,6.9,open-meteo-archive
2024-10-11,Nyandarua,-0.31,36.455,1.2,21.9,10.8,16.35,4.45,8.8,open-meteo-archive
2024-10-12,Nyandarua,-0.31,36.455,0.0,22.9,8.1,15.5,4.8,18.0,open-meteo-archive
2024-10-13,Nyandarua,-0.31,36.455,0.1,22.0,9.4,15.7,4.65,10.5,open-meteo-archive
2024-10-14,Nyandarua,-0.31,36.455,3.5,21.3,10.3,15.8,3.8,11.7,open-meteo-archive
2024-10-15,Nyandarua,-0.31,36.455,1.5,21.0,10.6,15.8,3.54,9.9,open-meteo-archive
2024-10-16,Nyandarua,-0.31,36.455,0.9,20.8,10.1,15.45,3.61,8.3,open-meteo-archive
2024-10-17,Nyandarua,-0.31,36.455,10.4,20.9,11.9,16.4,3.44,13.7,open-meteo-archive
2024-10-18,Nyandarua,-0.31,36.455,4.7,20.5,8.6,14.55,3.47,11.3,open-meteo-archive
2024-10-19,Nyandarua,-0.31,36.455,4.9,20.4,8.4,14.4,3.25,10.9,open-meteo-archive
2024-10-20,Nyandarua,-0.31,36.455,11.3,20.5,9.5,15.0,3.72,9.0,open-meteo-archive
2024-10-21,Nyandarua,-0.31,36.455,1.3,21.1,11.1,16.1,4.33,8.9,open-meteo-archive
2024-10-22,Nyandarua,-0.31,36.455,0.6,21.6,9.8,15.7,4.34,14.3,open-meteo-archive
2024-10-23,Nyandarua,-0.31,36.455,0.4,21.1,9.6,15.35,4.26,10.9,open-meteo-archive
2024-10-24,Nyandarua,-0.31,36.455,1.0,21.6,9.8,15.7,4.47,7.6,open-meteo-archive
2024-10-25,Nyandarua,-0.31,36.455,1.0,21.9,9.2,15.55,4.51,9.7,open-meteo-archive
2024-10-26,Nyandarua,-0.31,36.455,0.0,22.2,9.5,15.85,4.67,10.0,open-meteo-archive
2024-10-27,Nyandarua,-0.31,36.455,0.2,22.4,9.4,15.9,4.6,8.8,open-meteo-archive
2024-10-28,Nyandarua,-0.31,36.455,0.9,21.8,10.4,16.1,4.45,11.8,open-meteo-archive
2024-10-29,Nyandarua,-0.31,36.455,0.0,22.0,8.7,15.35,4.41,11.4,open-meteo-archive
2024-10-30,Nyandarua,-0.31,36.455,0.0,24.5,8.4,16.45,5.23,12.0,open-meteo-archive
2024-10-31,Nyandarua,-0.31,36.455,0.0,23.0,9.2,16.1,4.83,9.5,open-meteo-archive
2024-11-01,Nyandarua,-0.31,36.455,0.2,21.9,10.1,16.0,4.56,9.3,open-meteo-archive
2024-11-02,Nyandarua,-0.31,36.455,1.1,21.8,10.4,16.1,4.59,14.2,open-meteo-archive
2024-11-03,Nyandarua,-0.31,36.455,0.4,21.7,9.5,15.6,4.44,10.9,open-meteo-archive
2024-11-04,Nyandarua,-0.31,36.455,0.2,21.8,9.4,15.6,4.18,10.7,open-meteo-archive
2024-11-05,Nyandarua,-0.31,36.455,6.6,20.8,10.8,15.8,3.32,12.4,open-meteo-archive
2024-11-06,Nyandarua,-0.31,36.455,22.1,19.2,12.1,15.65,2.62,10.1,open-meteo-archive
2024-11-07,Nyandarua,-0.31,36.455,10.7,21.1,10.9,16.0,3.15,9.8,open-meteo-archive
2024-11-08,Nyandarua,-0.31,36.455,0.5,21.4,10.6,16.0,4.17,14.1,open-meteo-archive
2024-11-09,Nyandarua,-0.31,36.455,0.8,21.7,8.0,14.85,4.55,14.4,open-meteo-archive
2024-11-10,Nyandarua,-0.31,36.455,5.4,20.0,10.5,15.25,3.53,7.1,open-meteo-archive
2024-11-11,Nyandarua,-0.31,36.455,1.7,18.7,10.0,14.35,2.69,11.1,open-meteo-archive
2024-11-12,Nyandarua,-0.31,36.455,0.7,20.0,9.3,14.65,3.47,9.8,open-meteo-archive
2024-11-13,Nyandarua,-0.31,36.455,4.8,20.2,10.1,15.15,3.74,7.4,open-meteo-archive
2024-11-14,Nyandarua,-0.31,36.455,2.7,20.8,11.0,15.9,3.31,13.9,open-meteo-archive
2024-11-15,Nyandarua,-0.31,36.455,11.8,17.1,10.3,13.7,2.25,9.2,open-meteo-archive
2024-11-16,Nyandarua,-0.31,36.455,0.6,17.8,9.7,13.75,2.06,21.2,open-meteo-archive
2024-11-17,Nyandarua,-0.31,36.455,0.4,20.4,10.4,15.4,4.03,23.2,open-meteo-archive
2024-11-18,Nyandarua,-0.31,36.455,0.0,20.9,9.4,15.15,4.6,21.8,open-meteo-archive
2024-11-19,Nyandarua,-0.31,36.455,0.7,19.9,10.1,15.0,3.7,10.6,open-meteo-archive
2024-11-20,Nyandarua,-0.31,36.455,11.0,20.0,10.4,15.2,2.96,10.2,open-meteo-archive
2024-11-21,Nyandarua,-0.31,36.455,10.0,19.0,11.5,15.25,2.8,10.2,open-meteo-archive
2024-11-22,Nyandarua,-0.31,36.455,2.7,20.9,10.7,15.8,4.11,20.3,open-meteo-archive
2024-11-23,Nyandarua,-0.31,36.455,0.5,21.3,10.9,16.1,4.36,17.2,open-meteo-archive
2024-11-24,Nyandarua,-0.31,36.455,21.8,20.0,11.4,15.7,3.27,15.8,open-meteo-archive
